customer_id	transaction_date	product_name	quantity	total_amount	status	region	adquisition_channel	sinup_date
CUST_1275	04/07/2022	Mechanical Keyboard	1	120	Completed	EMEA	Online Web	24/05/2022
CUST_1238	20/04/2022	USB-C Dock	2	360	Completed	North_America	Direct Sales	24/01/2022
CUST_0947	26/10/2023	Enterprise Server	1	4500	Completed	EMEA	Online Web	26/05/2023
CUST_1084	24/07/2022	Monitor 27in	5	1750	Completed	EMEA	Direct Sales	07/07/2022
CUST_0075	03/02/2023	Ethernet Cable	10	250	Completed	EMEA	Online Web	30/03/2022
CUST_0840	27/12/2023	Enterprise Server	1	4500	Completed	EMEA	Distributor	17/01/2023
CUST_0826	19/03/2023	Ethernet Cable	2	50	Completed	EMEA	Direct Sales	10/03/2023
CUST_1786	20/06/2023	Mechanical Keyboard	1	120	Completed	North_America	Distributor	30/11/2022
CUST_1008	16/10/2023	Ethernet Cable	1	25	Completed	APAC	Distributor	07/10/2023
CUST_0536	21/06/2023	Gaming Laptop	1	1500	Completed	EMEA	Distributor	09/01/2023
CUST_0022	10/09/2022	Ethernet Cable	2	50	Completed	North_America	Online Web	10/08/2022
CUST_1326	18/11/2022	Enterprise Server	1	4500	Completed	EMEA	Direct Sales	20/07/2022
CUST_1185	20/05/2024	Mechanical Keyboard	1	120	Completed	APAC	Distributor	23/12/2023
CUST_1349	30/07/2024	USB-C Dock	1	180	Completed	APAC	Distributor	19/09/2023
CUST_1667	12/06/2022	Enterprise Server	5	22500	Completed	APAC	Direct Sales	10/06/2022
CUST_1023	22/11/2022	Ethernet Cable	2	-50	Returned	North_America	Direct Sales	07/06/2022
CUST_0916	17/12/2022	Enterprise Server	1	4500	Completed	EMEA	Distributor	27/07/2022
CUST_1397	22/06/2022	Mechanical Keyboard	1	120	Completed	North_America	Distributor	22/04/2022
CUST_0197	19/04/2023	Ethernet Cable	2	50	Completed	EMEA	Distributor	30/10/2022
CUST_0735	15/12/2023	Monitor 27in	1	350	Completed	North_America	Direct Sales	09/03/2023
CUST_0991	25/09/2023	USB-C Dock	2	360	Completed	EMEA	Online Web	03/11/2022
CUST_1172	23/06/2023	USB-C Dock	1	180	Completed	North_America	Direct Sales	26/04/2023
CUST_0794	05/10/2023	Enterprise Server	1	4500	Completed	LATAM	Online Web	25/07/2023
CUST_0585	13/10/2023	Mechanical Keyboard	1	120	Completed	EMEA	Online Web	20/01/2023
CUST_0238	19/04/2023	USB-C Dock	1	180	Completed	LATAM	Distributor	11/11/2022
CUST_0629	14/12/2023	USB-C Dock	10	1800	Completed	EMEA	Distributor	12/12/2023
CUST_0297	27/12/2023	Ethernet Cable	2	50	Completed	APAC	Direct Sales	07/08/2023
CUST_0775	09/04/2023	Mechanical Keyboard	1	120	Completed	EMEA	Distributor	12/08/2022
CUST_1778	03/08/2022	USB-C Dock	10	1800	Completed	APAC	Online Web	11/04/2022
CUST_0485	29/11/2022	Mechanical Keyboard	1	120	Completed	LATAM	Distributor	18/05/2022
CUST_0938	19/04/2023	Ethernet Cable	20	500	Completed	EMEA	Distributor	05/11/2022
CUST_0966	12/12/2023	USB-C Dock	2	360	Completed	North_America	Direct Sales	09/06/2023
CUST_0142	27/08/2023	Gaming Laptop	2	3000	Completed	LATAM	Direct Sales	13/02/2023
CUST_1811	26/03/2023	Mechanical Keyboard	2	240	Completed	North_America	Direct Sales	23/08/2022
CUST_1569	26/05/2024	Ethernet Cable	1	25	Completed	APAC	Direct Sales	11/09/2023
CUST_1721	27/03/2023	Gaming Laptop	1	1500	Completed	North_America	Online Web	14/11/2022
CUST_0591	31/03/2023	Monitor 27in	1	350	Completed	EMEA	Online Web	20/12/2022
CUST_0972	20/06/2023	Mechanical Keyboard	1	120	Completed	North_America	Distributor	27/02/2023
CUST_1493	10/04/2024	Enterprise Server	1	4500	Completed	APAC	Direct Sales	02/06/2023
CUST_0532	11/12/2023	Enterprise Server	1	4500	Completed	EMEA	Direct Sales	15/08/2023
CUST_0068	21/05/2023	Ethernet Cable	3	75	Completed	North_America	Direct Sales	25/06/2022
CUST_0514	05/02/2024	Gaming Laptop	3	4500	Completed	North_America	Distributor	23/05/2023
CUST_1029	12/01/2024	USB-C Dock	1	180	Completed	North_America	Direct Sales	11/02/2023
CUST_0873	12/11/2022	Enterprise Server	1	4500	Completed	North_America	Online Web	28/01/2022
CUST_1768	04/06/2023	Mechanical Keyboard	2	240	Completed	North_America	Distributor	21/10/2022
CUST_1624	12/07/2024	Monitor 27in	10	3500	Completed	LATAM	Direct Sales	15/12/2023
CUST_1042	09/02/2023	Gaming Laptop	1	1500	Completed	North_America	Direct Sales	31/01/2023
CUST_0711	26/05/2023	Enterprise Server	20	90000	Completed	North_America	Distributor	18/10/2022
CUST_0366	25/09/2022	USB-C Dock	1	180	Completed	North_America	Online Web	12/07/2022
CUST_0922	20/03/2022	Monitor 27in	1	350	Completed	EMEA	Distributor	04/01/2022
CUST_1134	25/04/2023	Gaming Laptop	3	4500	Completed	North_America	Online Web	31/07/2022
CUST_0996	12/09/2023	Gaming Laptop	1	1500	Completed	North_America	Distributor	15/02/2023
CUST_1043	03/01/2023	Enterprise Server	1	4500	Completed	North_America	Direct Sales	10/06/2022
CUST_1589	11/01/2024	Monitor 27in	1	350	Completed	EMEA	Online Web	18/05/2023
CUST_1298	18/02/2023	Enterprise Server	1	4500	Completed	EMEA	Direct Sales	28/06/2022
CUST_1495	06/05/2024	Monitor 27in	5	1750	Completed	North_America	Distributor	22/08/2023
CUST_0927	15/08/2022	Enterprise Server	2	9000	Completed	North_America	Distributor	09/06/2022
CUST_0702	02/01/2024	Ethernet Cable	1	25	Completed	North_America	Direct Sales	29/05/2023
CUST_1049	15/10/2022	USB-C Dock	1	180	Completed	APAC	Distributor	24/03/2022
CUST_0026	16/05/2023	Gaming Laptop	1	1500	Completed	EMEA	Distributor	06/08/2022
CUST_0303	11/11/2023	Gaming Laptop	1	1500	Completed	APAC	Distributor	20/08/2023
CUST_1412	18/06/2022	Enterprise Server	2	9000	Completed	LATAM	Distributor	17/01/2022
CUST_0011	30/03/2024	Mechanical Keyboard	1	120	Completed	APAC	Distributor	28/06/2023
CUST_1215	25/10/2023	Ethernet Cable	1	25	Completed	APAC	Online Web	25/11/2022
CUST_0598	27/08/2022	USB-C Dock	1	180	Completed	EMEA	Distributor	13/08/2022
CUST_0789	20/10/2023	Enterprise Server	2	9000	Completed	EMEA	Direct Sales	11/03/2023
CUST_0616	16/05/2022	Mechanical Keyboard	1	120	Completed	North_America	Online Web	21/03/2022
CUST_1572	21/06/2023	USB-C Dock	1	180	Completed	EMEA	Online Web	05/04/2023
CUST_0441	23/05/2022	USB-C Dock	1	180	Completed	LATAM	Online Web	07/04/2022
CUST_1449	07/06/2024	USB-C Dock	3	540	Completed	EMEA	Direct Sales	10/08/2023
CUST_0099	17/01/2024	USB-C Dock	10	1800	Completed	EMEA	Distributor	07/09/2023
CUST_1014	25/12/2022	USB-C Dock	1	180	Completed	LATAM	Direct Sales	25/05/2022
CUST_0589	14/05/2023	Ethernet Cable	2	50	Completed	North_America	Distributor	01/12/2022
CUST_0744	12/06/2023	Monitor 27in	1	350	Completed	North_America	Distributor	05/09/2022
CUST_1263	30/04/2022	Enterprise Server	5	22500	Completed	APAC	Distributor	27/03/2022
CUST_0467	20/07/2023	Ethernet Cable	1	25	Completed	EMEA	Online Web	16/12/2022
CUST_1169	13/12/2023	Mechanical Keyboard	1	120	Completed	North_America	Direct Sales	26/10/2023
CUST_1332	30/01/2023	Gaming Laptop	1	1500	Completed	North_America	Direct Sales	28/06/2022
CUST_0538	17/04/2023	Monitor 27in	1	350	Completed	North_America	Distributor	13/06/2022
CUST_1953	10/03/2022	Ethernet Cable	1	25	Completed	APAC	Online Web	24/02/2022
CUST_0286	15/06/2023	Mechanical Keyboard	5	600	Completed	North_America	Distributor	03/09/2022
CUST_1579	22/07/2023	Gaming Laptop	2	3000	Completed	EMEA	Online Web	16/09/2022
CUST_0829	04/04/2023	Monitor 27in	2	700	Completed	LATAM	Distributor	11/06/2022
CUST_0487	30/04/2023	Ethernet Cable	1	25	Completed	APAC	Direct Sales	12/09/2022
CUST_0139	17/01/2023	USB-C Dock	1	180	Completed	North_America	Distributor	05/07/2022
CUST_1469	01/11/2023	Ethernet Cable	1	25	Completed	APAC	Direct Sales	29/09/2023
CUST_1788	31/12/2022	Monitor 27in	1	350	Completed	North_America	Direct Sales	23/09/2022
CUST_0487	15/05/2023	USB-C Dock	5	900	Completed	APAC	Direct Sales	12/09/2022
CUST_0007	12/10/2022	USB-C Dock	1	180	Completed	North_America	Direct Sales	17/05/2022
CUST_0374	26/06/2022	Enterprise Server	1	4500	Completed	North_America	Direct Sales	13/01/2022
CUST_0219	13/01/2023	Enterprise Server	2	-9000	Returned	APAC	Online Web	14/11/2022
CUST_1123	02/11/2022	Mechanical Keyboard	10	1200	Completed	North_America	Distributor	17/09/2022
CUST_0361	26/07/2023	Enterprise Server	1	4500	Completed	LATAM	Distributor	15/12/2022
CUST_1478	29/04/2024	USB-C Dock	3	540	Completed	North_America	Online Web	13/09/2023
CUST_0471	28/07/2024	USB-C Dock	1	180	Completed	North_America	Distributor	19/09/2023
CUST_0755	02/08/2024	Ethernet Cable	1	25	Completed	LATAM	Online Web	19/10/2023
CUST_0123	14/03/2024	USB-C Dock	1	180	Completed	APAC	Distributor	29/05/2023
CUST_1360	28/06/2022	USB-C Dock	3	540	Completed	APAC	Distributor	03/05/2022
CUST_1867	30/10/2023	Mechanical Keyboard	2	240	Completed	North_America	Online Web	04/07/2023
CUST_0967	08/04/2023	Enterprise Server	5	22500	Completed	APAC	Direct Sales	18/09/2022
CUST_0578	08/07/2023	USB-C Dock	1	180	Completed	North_America	Online Web	23/03/2023
CUST_0822	15/03/2023	Ethernet Cable	1	25	Completed	APAC	Distributor	30/10/2022
CUST_0490	01/01/2023	Mechanical Keyboard	10	1200	Completed	North_America	Distributor	20/09/2022
CUST_1626	18/05/2024	Monitor 27in	2	700	Completed	North_America	Direct Sales	22/08/2023
CUST_1882	05/05/2024	Enterprise Server	2	9000	Completed	EMEA	Direct Sales	26/11/2023
CUST_0816	30/04/2024	USB-C Dock	1	180	Completed	North_America	Direct Sales	21/07/2023
CUST_1135	21/11/2022	Gaming Laptop	10	15000	Completed	North_America	Direct Sales	07/08/2022
CUST_0952	11/11/2024	Enterprise Server	2	9000	Completed	APAC	Online Web	16/12/2023
CUST_1104	25/04/2024	Enterprise Server	2	9000	Completed	APAC	Direct Sales	17/05/2023
CUST_1545	01/04/2024	Ethernet Cable	5	125	Completed	LATAM	Distributor	06/08/2023
CUST_1880	23/05/2022	Monitor 27in	20	7000	Completed	LATAM	Distributor	19/03/2022
CUST_0767	24/10/2022	Mechanical Keyboard	2	-240	Returned	North_America	Distributor	13/02/2022
CUST_0568	20/09/2022	USB-C Dock	3	540	Completed	North_America	Online Web	16/08/2022
CUST_1998	19/11/2022	Gaming Laptop	20	30000	Completed	North_America	Distributor	09/07/2022
CUST_1821	03/04/2023	Gaming Laptop	1	1500	Completed	APAC	Distributor	02/04/2023
CUST_0561	29/05/2024	Monitor 27in	1	350	Completed	North_America	Online Web	06/07/2023
CUST_0371	15/01/2024	Gaming Laptop	1	1500	Completed	North_America	Online Web	24/05/2023
CUST_0581	17/04/2023	USB-C Dock	1	180	Completed	North_America	Direct Sales	14/01/2023
CUST_0460	14/11/2023	USB-C Dock	1	-180	Returned	APAC	Online Web	31/05/2023
CUST_0163	19/08/2023	USB-C Dock	1	180	Completed	APAC	Online Web	08/03/2023
CUST_1239	21/09/2024	Monitor 27in	1	350	Completed	LATAM	Direct Sales	04/11/2023
CUST_0161	05/02/2023	Monitor 27in	1	350	Completed	EMEA	Online Web	24/03/2022
CUST_0368	13/11/2022	Mechanical Keyboard	2	240	Completed	LATAM	Online Web	03/07/2022
CUST_1768	11/01/2023	USB-C Dock	1	180	Completed	North_America	Distributor	21/10/2022
CUST_1760	24/11/2024	USB-C Dock	1	180	Completed	APAC	Online Web	06/12/2023
CUST_0346	06/09/2022	Ethernet Cable	2	50	Completed	APAC	Distributor	21/05/2022
CUST_0727	30/11/2022	Ethernet Cable	1	25	Completed	North_America	Distributor	29/05/2022
CUST_0864	15/03/2023	Mechanical Keyboard	2	240	Completed	APAC	Distributor	10/10/2022
CUST_1260	27/10/2023	Gaming Laptop	10	-15000	Returned	North_America	Distributor	18/03/2023
CUST_0907	22/02/2024	Gaming Laptop	1	1500	Completed	North_America	Distributor	21/10/2023
CUST_0796	25/04/2024	Gaming Laptop	3	4500	Completed	EMEA	Online Web	15/06/2023
CUST_0485	26/06/2022	Enterprise Server	2	9000	Completed	LATAM	Distributor	18/05/2022
CUST_0447	20/03/2023	USB-C Dock	2	360	Completed	North_America	Online Web	15/05/2022
CUST_0939	14/02/2023	Mechanical Keyboard	1	120	Completed	APAC	Direct Sales	27/02/2022
CUST_0683	16/09/2022	Mechanical Keyboard	2	240	Completed	EMEA	Direct Sales	21/03/2022
CUST_1183	10/07/2023	Mechanical Keyboard	2	240	Completed	EMEA	Distributor	18/01/2023
CUST_1102	19/05/2022	Ethernet Cable	1	25	Completed	APAC	Distributor	05/05/2022
CUST_0098	15/05/2023	Mechanical Keyboard	1	120	Completed	APAC	Distributor	15/05/2022
CUST_0877	13/04/2023	Monitor 27in	2	700	Completed	North_America	Distributor	26/09/2022
CUST_0681	08/02/2024	Gaming Laptop	10	15000	Completed	North_America	Direct Sales	09/10/2023
CUST_1221	18/01/2023	Ethernet Cable	1	25	Completed	EMEA	Online Web	15/09/2022
CUST_1914	04/03/2024	Ethernet Cable	1	25	Completed	North_America	Direct Sales	17/12/2023
CUST_0251	28/06/2023	USB-C Dock	3	540	Completed	EMEA	Direct Sales	30/10/2022
CUST_1647	04/01/2024	Monitor 27in	1	350	Completed	North_America	Distributor	16/04/2023
CUST_1941	03/03/2024	Enterprise Server	1	4500	Completed	APAC	Online Web	22/08/2023
CUST_1792	07/06/2024	Enterprise Server	1	4500	Completed	EMEA	Direct Sales	27/08/2023
CUST_1943	05/05/2023	Enterprise Server	1	4500	Completed	APAC	Distributor	05/04/2023
CUST_0788	04/07/2024	Enterprise Server	1	4500	Completed	EMEA	Distributor	12/09/2023
CUST_1082	16/02/2024	Monitor 27in	2	700	Completed	EMEA	Distributor	31/03/2023
CUST_0653	23/08/2024	Mechanical Keyboard	1	120	Completed	LATAM	Distributor	10/11/2023
CUST_1224	06/03/2023	Mechanical Keyboard	1	120	Completed	North_America	Online Web	21/06/2022
CUST_0340	06/08/2024	Mechanical Keyboard	3	360	Completed	EMEA	Direct Sales	31/10/2023
CUST_1696	02/10/2022	USB-C Dock	1	180	Completed	North_America	Online Web	23/04/2022
CUST_1911	29/06/2023	Enterprise Server	1	4500	Completed	LATAM	Distributor	17/06/2023
CUST_0247	18/11/2023	Enterprise Server	1	4500	Completed	EMEA	Direct Sales	04/10/2023
CUST_1012	29/03/2023	Enterprise Server	2	9000	Completed	North_America	Distributor	02/12/2022
CUST_1873	15/04/2024	Gaming Laptop	1	1500	Completed	EMEA	Direct Sales	15/11/2023
CUST_0283	26/09/2022	Enterprise Server	10	45000	Completed	APAC	Distributor	23/06/2022
CUST_0891	14/09/2023	USB-C Dock	2	360	Completed	North_America	Distributor	19/05/2023
CUST_0929	17/08/2023	Gaming Laptop	1	1500	Completed	EMEA	Direct Sales	18/03/2023
CUST_0884	26/03/2023	Gaming Laptop	1	1500	Completed	North_America	Distributor	29/09/2022
CUST_0225	18/11/2022	Gaming Laptop	1	1500	Completed	EMEA	Direct Sales	28/09/2022
CUST_0782	16/07/2024	USB-C Dock	1	-180	Returned	North_America	Direct Sales	21/07/2023
CUST_1059	08/01/2024	Mechanical Keyboard	1	120	Completed	APAC	Distributor	25/03/2023
CUST_1990	28/12/2023	Ethernet Cable	1	25	Completed	APAC	Distributor	22/07/2023
CUST_0363	12/04/2023	Enterprise Server	10	45000	Completed	North_America	Online Web	17/12/2022
CUST_1587	14/11/2022	Ethernet Cable	1	25	Completed	EMEA	Direct Sales	17/02/2022
CUST_1091	14/10/2023	Gaming Laptop	1	1500	Completed	North_America	Distributor	04/11/2022
CUST_0444	14/05/2024	Monitor 27in	1	350	Completed	EMEA	Distributor	03/08/2023
CUST_1829	04/09/2022	Ethernet Cable	1	25	Completed	EMEA	Online Web	06/05/2022
CUST_1404	17/04/2023	Ethernet Cable	1	25	Completed	North_America	Distributor	30/08/2022
CUST_1139	22/02/2024	Ethernet Cable	3	75	Completed	North_America	Online Web	18/04/2023
CUST_0318	28/02/2023	Mechanical Keyboard	2	240	Completed	North_America	Distributor	27/10/2022
CUST_1550	13/09/2022	Enterprise Server	20	90000	Completed	APAC	Direct Sales	12/03/2022
CUST_0725	05/08/2023	USB-C Dock	2	360	Completed	EMEA	Online Web	24/07/2023
CUST_0466	19/10/2022	USB-C Dock	3	540	Completed	EMEA	Distributor	27/08/2022
CUST_0227	09/06/2023	Ethernet Cable	1	25	Completed	North_America	Direct Sales	25/04/2023
CUST_0419	20/12/2023	Monitor 27in	20	7000	Completed	EMEA	Distributor	17/09/2023
CUST_1879	01/04/2022	Enterprise Server	1	4500	Completed	EMEA	Distributor	26/03/2022
CUST_0414	11/09/2024	Ethernet Cable	1	25	Completed	North_America	Direct Sales	11/11/2023
CUST_1857	27/08/2022	Gaming Laptop	2	3000	Completed	APAC	Online Web	17/02/2022
CUST_0274	26/10/2023	Enterprise Server	2	9000	Completed	North_America	Online Web	10/08/2023
CUST_1732	07/04/2023	Monitor 27in	2	700	Completed	LATAM	Direct Sales	23/11/2022
CUST_0588	24/08/2023	USB-C Dock	1	180	Completed	APAC	Distributor	27/09/2022
CUST_1036	28/10/2024	Ethernet Cable	2	50	Completed	North_America	Online Web	22/12/2023
CUST_0574	16/02/2022	Ethernet Cable	3	75	Completed	North_America	Distributor	01/01/2022
CUST_1357	16/07/2022	Monitor 27in	1	350	Completed	APAC	Direct Sales	04/02/2022
CUST_0233	15/03/2024	USB-C Dock	3	540	Completed	North_America	Online Web	13/09/2023
CUST_1576	08/08/2023	Ethernet Cable	1	25	Completed	North_America	Direct Sales	22/02/2023
CUST_1257	31/05/2022	Mechanical Keyboard	2	240	Completed	EMEA	Distributor	05/03/2022
CUST_0633	30/10/2023	Mechanical Keyboard	1	120	Completed	North_America	Distributor	12/02/2023
CUST_1909	06/03/2024	Monitor 27in	2	700	Completed	APAC	Direct Sales	09/09/2023
CUST_0458	19/05/2024	USB-C Dock	1	180	Completed	LATAM	Online Web	22/10/2023
CUST_1215	24/08/2023	USB-C Dock	1	180	Completed	APAC	Online Web	25/11/2022
CUST_0803	17/08/2023	Gaming Laptop	3	4500	Completed	LATAM	Online Web	19/12/2022
CUST_1726	11/08/2022	Monitor 27in	1	350	Completed	North_America	Direct Sales	23/02/2022
CUST_1493	22/06/2023	USB-C Dock	1	180	Completed	APAC	Direct Sales	02/06/2023
CUST_1832	26/07/2022	Ethernet Cable	1	25	Completed	North_America	Online Web	18/02/2022
CUST_1912	08/10/2022	Monitor 27in	1	350	Completed	EMEA	Direct Sales	14/08/2022
CUST_1446	19/12/2022	Mechanical Keyboard	1	120	Completed	North_America	Online Web	15/04/2022
CUST_1417	17/04/2023	Gaming Laptop	10	15000	Completed	LATAM	Direct Sales	05/01/2023
CUST_1723	03/06/2024	Monitor 27in	5	1750	Completed	EMEA	Online Web	13/06/2023
CUST_0510	26/04/2023	Monitor 27in	1	350	Completed	North_America	Direct Sales	14/09/2022
CUST_1131	16/01/2023	Mechanical Keyboard	1	120	Completed	North_America	Direct Sales	17/07/2022
CUST_1689	21/04/2023	Gaming Laptop	3	4500	Completed	North_America	Distributor	10/08/2022
CUST_0424	25/01/2024	Enterprise Server	2	9000	Completed	EMEA	Online Web	22/11/2023
CUST_0386	25/05/2023	USB-C Dock	1	180	Completed	EMEA	Online Web	31/03/2023
CUST_1684	07/12/2023	USB-C Dock	1	180	Completed	North_America	Distributor	05/09/2023
CUST_1350	27/03/2024	Enterprise Server	5	22500	Completed	North_America	Distributor	24/04/2023
CUST_0595	16/09/2022	USB-C Dock	1	180	Completed	APAC	Direct Sales	07/09/2022
CUST_0580	09/04/2024	Monitor 27in	1	350	Completed	North_America	Direct Sales	10/12/2023
CUST_1166	15/07/2023	Ethernet Cable	1	25	Completed	North_America	Online Web	05/11/2022
CUST_0168	23/03/2024	Mechanical Keyboard	3	360	Completed	APAC	Online Web	03/12/2023
CUST_1642	09/08/2023	Monitor 27in	1	350	Completed	North_America	Direct Sales	09/01/2023
CUST_0030	15/05/2023	Ethernet Cable	1	25	Completed	North_America	Direct Sales	03/07/2022
CUST_0122	17/06/2022	Enterprise Server	1	4500	Completed	EMEA	Distributor	16/03/2022
CUST_0732	09/10/2023	Gaming Laptop	1	1500	Completed	LATAM	Distributor	18/08/2023
CUST_1837	23/02/2023	Gaming Laptop	2	3000	Completed	North_America	Direct Sales	04/11/2022
CUST_1424	19/06/2023	Enterprise Server	1	4500	Completed	North_America	Distributor	16/09/2022
CUST_0395	12/10/2023	Enterprise Server	1	4500	Completed	APAC	Distributor	04/11/2022
CUST_1454	04/02/2023	USB-C Dock	1	180	Completed	APAC	Online Web	21/09/2022
CUST_0138	25/05/2022	Monitor 27in	2	700	Completed	EMEA	Online Web	05/04/2022
CUST_1628	23/11/2023	Enterprise Server	1	4500	Completed	APAC	Direct Sales	11/10/2023
CUST_0602	23/09/2022	Gaming Laptop	1	1500	Completed	North_America	Online Web	15/04/2022
CUST_1717	26/02/2023	Enterprise Server	1	4500	Completed	LATAM	Direct Sales	23/07/2022
CUST_0528	09/03/2023	USB-C Dock	1	180	Completed	North_America	Online Web	02/10/2022
CUST_0531	13/12/2022	Gaming Laptop	1	1500	Completed	North_America	Direct Sales	11/01/2022
CUST_1099	28/12/2023	Enterprise Server	1	4500	Completed	North_America	Direct Sales	23/11/2023
CUST_0214	18/02/2024	Gaming Laptop	1	1500	Completed	North_America	Online Web	29/05/2023
CUST_0780	13/11/2023	Ethernet Cable	2	50	Completed	APAC	Distributor	29/11/2022
CUST_0462	01/03/2024	Gaming Laptop	1	1500	Completed	North_America	Direct Sales	02/04/2023
CUST_1924	10/03/2023	Mechanical Keyboard	2	240	Completed	LATAM	Online Web	28/09/2022
CUST_1965	15/03/2023	Ethernet Cable	1	25	Completed	North_America	Distributor	20/11/2022
CUST_1584	25/05/2022	USB-C Dock	1	180	Completed	North_America	Distributor	19/03/2022
CUST_0204	29/11/2023	Mechanical Keyboard	2	240	Completed	EMEA	Online Web	04/11/2023
CUST_0223	15/09/2023	Monitor 27in	3	1050	Completed	LATAM	Online Web	31/03/2023
CUST_0313	05/09/2022	Enterprise Server	1	4500	Completed	North_America	Online Web	18/02/2022
CUST_1442	02/06/2023	Monitor 27in	2	700	Completed	EMEA	Distributor	16/08/2022
CUST_0864	15/07/2023	Gaming Laptop	1	1500	Completed	APAC	Distributor	10/10/2022
CUST_1210	27/02/2024	Enterprise Server	2	9000	Completed	North_America	Online Web	29/11/2023
CUST_0129	23/03/2023	Mechanical Keyboard	1	120	Completed	North_America	Online Web	10/08/2022
CUST_1505	15/11/2023	Ethernet Cable	1	25	Completed	North_America	Direct Sales	13/01/2023
CUST_1288	12/11/2023	Ethernet Cable	2	50	Completed	EMEA	Online Web	16/06/2023
CUST_1909	05/12/2023	Monitor 27in	1	350	Completed	APAC	Direct Sales	09/09/2023
CUST_1456	20/04/2023	Gaming Laptop	1	1500	Completed	EMEA	Online Web	27/06/2022
CUST_0246	26/08/2023	Gaming Laptop	10	15000	Completed	North_America	Direct Sales	25/07/2023
CUST_0793	20/03/2023	Enterprise Server	1	4500	Completed	North_America	Online Web	22/12/2022
CUST_0629	08/04/2024	Monitor 27in	1	350	Completed	EMEA	Distributor	12/12/2023
CUST_1668	28/04/2023	Gaming Laptop	1	1500	Completed	EMEA	Direct Sales	22/10/2022
CUST_1205	21/04/2022	Mechanical Keyboard	5	600	Completed	North_America	Online Web	31/03/2022
CUST_1337	29/02/2024	USB-C Dock	3	540	Completed	EMEA	Distributor	06/09/2023
CUST_1204	22/06/2022	USB-C Dock	5	900	Completed	EMEA	Direct Sales	22/03/2022
CUST_0734	08/03/2022	Enterprise Server	1	4500	Completed	EMEA	Direct Sales	11/01/2022
CUST_0833	25/01/2023	Monitor 27in	1	350	Completed	EMEA	Distributor	05/04/2022
CUST_0467	19/10/2023	Enterprise Server	1	4500	Completed	EMEA	Online Web	16/12/2022
CUST_1510	04/10/2024	Mechanical Keyboard	2	240	Completed	North_America	Online Web	08/12/2023
CUST_1406	16/06/2022	Gaming Laptop	1	1500	Completed	North_America	Online Web	09/05/2022
CUST_0367	03/01/2023	USB-C Dock	1	180	Completed	EMEA	Online Web	11/11/2022
CUST_1410	22/04/2024	Mechanical Keyboard	1	120	Completed	EMEA	Direct Sales	07/11/2023
CUST_1218	06/09/2022	Enterprise Server	5	22500	Completed	North_America	Direct Sales	25/02/2022
CUST_0762	23/01/2023	Mechanical Keyboard	10	1200	Completed	EMEA	Distributor	12/08/2022
CUST_0055	25/03/2023	Mechanical Keyboard	3	360	Completed	APAC	Distributor	02/01/2023
CUST_1697	26/10/2023	Mechanical Keyboard	2	240	Completed	North_America	Direct Sales	08/04/2023
CUST_0340	02/06/2024	Gaming Laptop	1	1500	Completed	EMEA	Direct Sales	31/10/2023
CUST_0441	10/06/2022	USB-C Dock	1	180	Completed	LATAM	Online Web	07/04/2022
CUST_1814	10/06/2023	Enterprise Server	1	4500	Completed	EMEA	Distributor	04/04/2023
CUST_1342	21/05/2023	USB-C Dock	1	180	Completed	North_America	Direct Sales	25/07/2022
CUST_0469	31/10/2022	Gaming Laptop	2	3000	Completed	EMEA	Direct Sales	16/05/2022
CUST_1264	21/09/2023	Mechanical Keyboard	1	120	Completed	North_America	Distributor	28/07/2023
CUST_0403	05/05/2023	Gaming Laptop	10	15000	Completed	APAC	Online Web	07/05/2022
CUST_1115	02/06/2024	Mechanical Keyboard	1	120	Completed	LATAM	Distributor	08/07/2023
CUST_0041	01/06/2023	Monitor 27in	1	-350	Returned	North_America	Distributor	03/10/2022
CUST_1620	28/09/2023	Monitor 27in	2	700	Completed	EMEA	Online Web	28/01/2023
CUST_1729	12/11/2022	Gaming Laptop	1	1500	Completed	North_America	Distributor	21/08/2022
CUST_1115	03/11/2023	Enterprise Server	2	9000	Completed	LATAM	Distributor	08/07/2023
CUST_1507	03/09/2023	Enterprise Server	1	4500	Completed	EMEA	Distributor	20/12/2022
CUST_0025	27/01/2024	USB-C Dock	2	360	Completed	North_America	Direct Sales	30/11/2023
CUST_1181	16/05/2023	Enterprise Server	1	4500	Completed	LATAM	Online Web	11/03/2023
CUST_1243	20/10/2023	Mechanical Keyboard	2	240	Completed	EMEA	Online Web	09/11/2022
CUST_1711	11/06/2022	Gaming Laptop	1	1500	Completed	North_America	Online Web	27/05/2022
CUST_0317	13/09/2023	Gaming Laptop	1	1500	Completed	EMEA	Distributor	23/07/2023
CUST_0852	27/04/2022	Gaming Laptop	1	1500	Completed	EMEA	Online Web	11/04/2022
CUST_1438	21/04/2023	Gaming Laptop	1	1500	Completed	APAC	Online Web	03/08/2022
CUST_1790	13/10/2022	Mechanical Keyboard	1	120	Completed	North_America	Direct Sales	15/03/2022
CUST_1970	17/01/2023	Ethernet Cable	10	250	Completed	North_America	Direct Sales	11/11/2022
CUST_1373	12/01/2024	Gaming Laptop	2	3000	Completed	North_America	Direct Sales	14/06/2023
CUST_0445	19/08/2022	Gaming Laptop	1	1500	Completed	APAC	Direct Sales	30/01/2022
CUST_1546	05/04/2023	Mechanical Keyboard	1	120	Completed	EMEA	Online Web	14/03/2023
CUST_0605	25/05/2024	Monitor 27in	2	700	Completed	EMEA	Direct Sales	29/09/2023
